path,target_layer,inbound_refs,outbound_refs,cross_layer_violations
"lib/clients/__tests__/nowpayments-hmac.test.ts","tree",0,1,0
"lib/db/__tests__/with-tenant-scope.test.ts","seed",0,2,0
"lib/db/audit/audit-log.test.ts","seed",0,1,0
"lib/db/audit/audit-log.ts","seed",6,2,0
"lib/db/repositories/user-purchases-repo.ts","seed",6,4,0
"lib/db/repositories/videos-repo.ts","seed",9,3,0
"lib/email/__tests__/onboarding-emails.test.ts","forest",0,1,0
"lib/email/templates/first-week-summary.ts","forest",3,1,0
"lib/email/templates/onboarding-nudge.ts","forest",1,1,0
"lib/email/templates/shared-layout.ts","forest",6,0,0
"lib/email/templates/tier-upgrade.ts","forest",1,2,0
"lib/email/templates/welcome-magic-link.ts","forest",1,2,0
"lib/fulfillment/__tests__/complete-video-from-webhook.test.ts","forest",0,6,2
"lib/fulfillment/__tests__/retry-backoff.test.ts","forest",0,1,0
"lib/gateway/adapters/telegram-notification-adapter.test.ts","tree",0,2,0
"lib/gateway/adapters/telegram-notification-adapter.ts","tree",2,1,0
"lib/gateway/adapters/tiktok-channel-adapter.test.ts","tree",0,3,1
"lib/gateway/adapters/tiktok-channel-adapter.ts","tree",2,3,1
"lib/gateway/adapters/youtube-channel-adapter.test.ts","tree",0,4,1
"lib/gateway/adapters/youtube-channel-adapter.ts","tree",2,4,1
"lib/handover/__tests__/auto-handover.test.ts","tree",0,6,1
"lib/handover/__tests__/handover-magic-link.test.ts","tree",0,2,0
"lib/ingestion/adapters/clickbank-adapter.ts","forest",1,2,0
"lib/ingestion/adapters/shareasale-adapter.ts","forest",1,2,0
"lib/inngest/functions/auto-discover-affiliates.ts","forest",0,5,1
"lib/inngest/functions/conversion-to-ledger.ts","forest",0,5,3
"lib/inngest/functions/generate-campaign-db.ts","forest",4,3,0
"lib/inngest/functions/generate-campaign-refund-notify.ts","forest",1,2,0
"lib/inngest/functions/generate-campaign-video-poller.ts","forest",1,4,0
"lib/inngest/functions/generate-campaign.ts","forest",0,15,0
"lib/inngest/functions/hello-world.ts","forest",0,1,0
"lib/inngest/functions/index.ts","forest",1,0,0
"lib/inngest/functions/publish-execute.ts","forest",0,9,0
"lib/inngest/functions/video-compose.ts","forest",0,6,0
"lib/inngest/functions/video-publish.ts","forest",0,7,0
"lib/inngest/functions/video-scripting.ts","forest",0,6,0
"lib/inngest/functions/video-tts.ts","forest",0,6,0
"lib/inngest/functions/video-upload.ts","forest",0,6,0
"lib/inngest/functions/video-visual.ts","forest",0,7,0
"lib/llm/cache/call-with-cache.test.ts","forest",0,2,0
"lib/llm/cache/call-with-cache.ts","forest",5,1,0
"lib/llm/cache/llm-cache-semantic.test.ts","forest",0,3,0
"lib/llm/cache/llm-cache-semantic.ts","forest",2,2,0
"lib/llm/cache/llm-cache.test.ts","forest",0,2,0
"lib/llm/cache/llm-cache.ts","forest",7,2,0
"lib/missions/handlers/analytics-report.ts","forest",0,3,0
"lib/missions/handlers/campaign-run.ts","forest",0,3,0
"lib/missions/handlers/email-campaign.ts","forest",1,3,0
"lib/missions/handlers/email-templates.ts","forest",0,2,0
"lib/missions/handlers/email-test.ts","forest",0,4,0
"lib/missions/handlers/lead-enrich.ts","forest",0,1,0
"lib/missions/handlers/lead-export.ts","forest",0,1,0
"lib/missions/handlers/lead-find.ts","forest",1,1,0
"lib/missions/handlers/proposal-create.ts","forest",0,3,0
"lib/missions/handlers/proposal-list.ts","forest",0,2,0
"lib/missions/handlers/subtitle-generate.ts","forest",0,2,0
"lib/missions/handlers/types.ts","forest",18,0,0
"lib/missions/handlers/video-create.ts","forest",0,5,0
"lib/missions/handlers/video-status.ts","forest",0,2,0
"lib/missions/handlers/voice-clone.ts","forest",0,1,0
"lib/missions/handlers/webhook-test.ts","forest",0,1,0
"lib/missions/handlers/youtube-list-channels.ts","forest",0,2,0
"lib/missions/handlers/youtube-publish.ts","forest",0,2,0
"lib/monitoring/__tests__/reconcile-query.test.ts","forest",0,1,0
"lib/monitoring/__tests__/slack-alert.test.ts","forest",0,1,0
"lib/observability/__tests__/sentry-forwarder.test.ts","forest",0,1,0
"lib/openclaw/__tests__/audit.test.ts","forest",0,1,0
"lib/openclaw/__tests__/event-bus.test.ts","forest",0,1,0
"lib/openclaw/__tests__/llm-router.test.ts","forest",0,1,0
"lib/openclaw/__tests__/mcp-gateway.test.ts","forest",0,1,0
"lib/openclaw/__tests__/rate-limit.test.ts","forest",0,1,0
"lib/openclaw/__tests__/schedule.test.ts","forest",0,1,0
"lib/openclaw/__tests__/spawn-agent-fleet.test.ts","forest",0,2,0
"lib/orders/__tests__/order-query.test.ts","land",0,2,0
"lib/orders/__tests__/pending-order-repo.test.ts","land",0,2,0
"lib/payments/__tests__/payos.test.ts","land",0,1,0
"lib/payouts/__tests__/phase-13-payouts.test.ts","land",0,4,0
"lib/publishing/__tests__/caption-ad-prefix.test.ts","forest",0,1,0
"lib/publishing/__tests__/fake-d1-sqlite.ts","forest",2,0,0
"lib/publishing/__tests__/instagram-publisher.test.ts","forest",0,1,0
"lib/publishing/__tests__/oauth-token-refresher.test.ts","forest",0,2,0
"lib/publishing/__tests__/per-channel-quota-d1-race.test.ts","forest",0,1,0
"lib/publishing/__tests__/per-channel-quota.test.ts","forest",0,1,0
"lib/publishing/__tests__/publish-execute-cas.test.ts","forest",0,1,0
"lib/publishing/__tests__/schedule-api-route.test.ts","forest",0,1,0
"lib/publishing/__tests__/tiktok-publisher.test.ts","forest",0,1,0
"lib/publishing/__tests__/youtube-publisher.test.ts","forest",0,1,0
"lib/quota/__tests__/storage-tracker.test.ts","forest",0,1,0
"lib/raas/__tests__/tenant-context.test.ts","forest",0,2,0
"lib/security/__tests__/cron-auth.test.ts","seed",0,1,0
"lib/services/mock/payment-service.ts","AMBIGUOUS",1,1,0
"lib/services/mock/script-service.ts","AMBIGUOUS",1,1,0
"lib/services/mock/video-service.ts","AMBIGUOUS",1,1,0
"lib/services/mock/voice-service.ts","AMBIGUOUS",1,1,0
"lib/services/real/payment-service.ts","AMBIGUOUS",1,3,0
"lib/services/real/script-service.ts","AMBIGUOUS",1,2,0
"lib/services/real/video-service.ts","AMBIGUOUS",1,2,0
"lib/services/real/voice-service.ts","AMBIGUOUS",1,2,0
"lib/signals/digest/d1-aggregates.test.ts","forest",0,1,0
"lib/signals/digest/d1-aggregates.ts","forest",3,0,0
"lib/signals/digest/github-issue-poster.test.ts","forest",0,1,0
"lib/signals/digest/github-issue-poster.ts","forest",2,2,0
"lib/signals/digest/markdown-renderer.ts","forest",1,1,0
"lib/signals/digest/telegram-poster.ts","forest",1,2,0
"lib/sop/executor/agents-yaml-parser.test.ts","forest",0,1,0
"lib/sop/executor/agents-yaml-parser.ts","forest",2,1,0
"lib/sop/executor/arg-resolver-config.test.ts","forest",0,1,0
"lib/sop/executor/arg-resolver.ts","forest",2,1,0
"lib/sop/executor/index.ts","forest",0,0,0
"lib/sop/executor/output-validator.test.ts","forest",0,1,0
"lib/sop/executor/output-validator.ts","forest",2,0,0
"lib/sop/executor/playbook-parser.test.ts","forest",0,1,0
"lib/sop/executor/playbook-parser.ts","forest",2,1,0
"lib/sop/executor/sop-runner.test.ts","forest",0,2,0
"lib/sop/executor/sop-runner.ts","forest",5,13,0
"lib/sop/executor/types.ts","forest",6,0,0
"lib/sop/seeds/crisis-pr-mode.ts","forest",0,0,0
"lib/sop/seeds/daily-content-factory.ts","forest",0,0,0
"lib/sop/seeds/index.ts","forest",31,31,0
"lib/sop/seeds/proposal-auto-pilot.ts","forest",0,0,0
"lib/sop/seeds/reactive-lead-engine.ts","forest",0,0,0
"lib/sop/seeds/weekly-performance-report.ts","forest",0,0,0
"lib/telegram/handlers/callback-query-handler.ts","tree",0,10,0
"lib/telegram/handlers/campaign-handler.ts","tree",2,7,1
"lib/telegram/handlers/discover-handler.ts","tree",1,5,0
"lib/telegram/handlers/email-handler.ts","tree",1,5,0
"lib/telegram/handlers/faq-handler.ts","tree",1,0,0
"lib/telegram/handlers/help-handler.ts","tree",1,1,0
"lib/telegram/handlers/missions-handler.ts","tree",0,2,0
"lib/telegram/handlers/results-handler.ts","tree",1,3,0
"lib/telegram/handlers/start-handler.ts","tree",1,5,0
"lib/telegram/handlers/status-handler.ts","tree",1,4,0
"lib/telegram/handlers/subscribe-handler.ts","tree",1,4,0
"lib/telegram/handlers/text-message-handler.ts","tree",0,5,0
"lib/telegram/handlers/ticket-handler.ts","tree",0,2,0
"lib/telegram/handlers/utils.ts","tree",15,3,0
"lib/usage-metering/rollup/daily-rollup-calculator.ts","forest",0,4,0
"lib/usage-metering/rollup/daily-rollup.ts","forest",0,4,0
"lib/usage-metering/rollup/hourly-rollup.ts","forest",0,5,0
"lib/usage-metering/rollup/index.ts","forest",0,0,0
"lib/usage-metering/rollup/rollup-utils.ts","forest",5,0,0
"lib/usage-metering/types/aggregation-types.ts","forest",0,0,0
"lib/usage-metering/types/event-types.ts","forest",1,0,0
"lib/usage-metering/types/ingestion-types.ts","forest",0,0,0
"lib/usage-metering/types/quota-types.ts","forest",0,1,0
"lib/video/__tests__/circuit-breaker.test.ts","forest",0,1,0
"lib/video/__tests__/composer-ffmpeg.test.ts","forest",0,5,0
"lib/video/__tests__/cost-guardrail.test.ts","forest",0,2,0
"lib/video/__tests__/ftc-disclosure-overlay.test.ts","forest",0,1,0
"lib/video/__tests__/onboarding-video.test.ts","forest",0,1,0
"lib/video/__tests__/path-a-template.test.ts","forest",0,4,0
"lib/video/__tests__/path-b-cinematic.test.ts","forest",0,4,0
"lib/video/__tests__/subtitle-generator.test.ts","forest",0,2,0
"lib/video/__tests__/tts-client.test.ts","forest",0,1,0
"lib/video/__tests__/video-access-control.test.ts","forest",0,3,0
"lib/video/__tests__/video-job-fsm.test.ts","forest",0,2,0
"lib/video/__tests__/visual-router.test.ts","forest",0,1,0
"lib/webhooks/__tests__/heygen-signature-verifier.test.ts","seed",0,1,0
"app/[locale]/(admin)/admin/layout.tsx","forest",0,1,0
"app/[locale]/(admin)/admin/page.tsx","forest",0,2,0
"app/[locale]/auth/mfa-challenge/page.tsx","land",0,0,0
"app/[locale]/checkout/failure/page.tsx","land",0,0,0
"app/[locale]/dashboard/account/account-billing-tab.tsx","forest",1,1,0
"app/[locale]/dashboard/account/account-profile-tab.tsx","forest",1,4,0
"app/[locale]/dashboard/account/account-subscription-tab.tsx","forest",1,1,0
"app/[locale]/dashboard/account/account-tabs.tsx","forest",1,4,0
"app/[locale]/dashboard/account/page.tsx","forest",0,5,0
"app/[locale]/dashboard/analytics/error.tsx","forest",0,0,0
"app/[locale]/dashboard/analytics/loading.tsx","forest",0,0,0
"app/[locale]/dashboard/analytics/page.tsx","forest",0,7,0
"app/[locale]/dashboard/api-docs/error.tsx","forest",0,0,0
"app/[locale]/dashboard/api-docs/loading.tsx","forest",0,0,0
"app/[locale]/dashboard/api-docs/page.tsx","forest",0,4,0
"app/[locale]/dashboard/api-keys/page.tsx","forest",0,2,0
"app/[locale]/dashboard/billing/billing-charge-summary.tsx","forest",1,2,0
"app/[locale]/dashboard/billing/billing-overage-table.tsx","forest",1,4,0
"app/[locale]/dashboard/billing/billing-page-types.ts","forest",4,1,0
"app/[locale]/dashboard/billing/billing-payment-history.tsx","forest",1,5,0
"app/[locale]/dashboard/billing/page.tsx","forest",0,9,0
"app/[locale]/dashboard/byok/loading.tsx","forest",0,0,0
"app/[locale]/dashboard/byok/page.tsx","forest",0,3,0
"app/[locale]/dashboard/campaigns/error.tsx","forest",0,0,0
"app/[locale]/dashboard/campaigns/loading.tsx","forest",0,1,0
"app/[locale]/dashboard/campaigns/page.tsx","forest",0,7,0
"app/[locale]/dashboard/components/campaign-creation-form-with-template-selector.tsx","forest",0,6,0
"app/[locale]/dashboard/components/campaign-export-control.tsx","forest",1,3,0
"app/[locale]/dashboard/components/campaign-list.tsx","forest",0,6,0
"app/[locale]/dashboard/components/create-project-form.tsx","forest",0,3,0
"app/[locale]/dashboard/components/dashboard-hero-greeting.tsx","forest",1,0,0
"app/[locale]/dashboard/components/dashboard-returning-user.tsx","forest",1,0,0
"app/[locale]/dashboard/components/dashboard-setup-steps.tsx","forest",1,0,0
"app/[locale]/dashboard/components/dashboard-stats.tsx","forest",0,0,0
"app/[locale]/dashboard/components/onboarding-status-widget.tsx","forest",1,0,0
"app/[locale]/dashboard/components/onboarding-tour-modal.tsx","forest",1,1,0
"app/[locale]/dashboard/components/onboarding-welcome-banner.tsx","forest",0,0,0
"app/[locale]/dashboard/components/project-card.tsx","forest",1,5,0
"app/[locale]/dashboard/components/project-grid.tsx","forest",0,2,0
"app/[locale]/dashboard/components/trial-banner.tsx","forest",1,0,0
"app/[locale]/dashboard/create/error.tsx","forest",0,0,0
"app/[locale]/dashboard/create/loading.tsx","forest",0,0,0
"app/[locale]/dashboard/create/page.tsx","forest",0,3,0
"app/[locale]/dashboard/credits/page.tsx","forest",0,3,0
"app/[locale]/dashboard/integrations/page.tsx","forest",0,2,0
"app/[locale]/dashboard/missions/loading.tsx","forest",0,0,0
"app/[locale]/dashboard/missions/page.tsx","forest",0,5,0
"app/[locale]/dashboard/orders/order-card.test.tsx","forest",0,2,1
"app/[locale]/dashboard/orders/order-card.tsx","forest",2,2,1
"app/[locale]/dashboard/orders/order-timeline.tsx","forest",1,1,1
"app/[locale]/dashboard/orders/page.tsx","forest",0,3,1
"app/[locale]/dashboard/proposals/page.tsx","forest",0,3,0
"app/[locale]/dashboard/settings/error.tsx","forest",0,0,0
"app/[locale]/dashboard/settings/loading.tsx","forest",0,0,0
"app/[locale]/dashboard/settings/page.tsx","forest",0,7,2
"app/[locale]/dashboard/sop-marketplace/actions.ts","forest",2,5,0
"app/[locale]/dashboard/sop-marketplace/loading.tsx","forest",0,0,0
"app/[locale]/dashboard/sop-marketplace/page.tsx","forest",0,4,0
"app/[locale]/dashboard/sops/loading.tsx","forest",0,0,0
"app/[locale]/dashboard/sops/page.tsx","forest",0,4,0
"app/[locale]/dashboard/support/error.tsx","forest",0,0,0
"app/[locale]/dashboard/support/loading.tsx","forest",0,0,0
"app/[locale]/dashboard/support/page.tsx","forest",0,4,0
"app/[locale]/dashboard/system-health/error.tsx","forest",0,0,0
"app/[locale]/dashboard/system-health/loading.tsx","forest",0,0,0
"app/[locale]/dashboard/system-health/page.tsx","forest",0,2,0
"app/[locale]/dashboard/videos/error.tsx","forest",0,1,0
"app/[locale]/dashboard/videos/loading.tsx","forest",0,0,0
"app/[locale]/dashboard/videos/page.tsx","forest",0,3,0
"app/[locale]/dashboard/wallet/page.tsx","forest",0,2,0
"app/[locale]/dashboard/workflows/page.tsx","forest",0,3,0
"app/[locale]/guide/commands/page.tsx","forest",0,2,0
"app/[locale]/guide/faq/page.tsx","forest",0,2,0
"app/[locale]/guide/how-it-works/page.tsx","forest",0,2,0
"app/[locale]/guide/integrations/page.tsx","forest",0,4,0
"app/[locale]/guide/screens/page.tsx","forest",0,2,0
"app/[locale]/guide/telegram/page.tsx","forest",0,3,0
"app/[locale]/onboarding/steps/step-1-connectivity-check.tsx","forest",1,0,0
"app/[locale]/onboarding/steps/step-2-issue-api-key.tsx","forest",1,0,0
"app/[locale]/onboarding/steps/step-3-first-call-demo.tsx","forest",1,0,0
"app/[locale]/welcome/[token]/page.tsx","forest",0,1,0
"app/[locale]/welcome/[token]/welcome-onboarding-steps.tsx","forest",1,0,0
"app/[locale]/welcome/[token]/welcome-page-client.tsx","forest",1,1,0
"app/api/account/__tests__/gdpr-account.test.ts","forest",0,2,0
"app/api/account/export/route.ts","forest",1,3,0
"app/api/admin/actions/route.ts","forest",0,6,0
"app/api/admin/api-keys/route.ts","forest",0,5,0
"app/api/admin/deploy-status/route.ts","forest",0,2,0
"app/api/admin/go-live-status/route.ts","forest",0,2,0
"app/api/admin/invite/route.ts","forest",0,5,0
"app/api/admin/licenses/list.test.ts","forest",0,0,0
"app/api/admin/licenses/route.ts","forest",0,4,0
"app/api/admin/llm-cache-stats/route.test.ts","forest",0,2,0
"app/api/admin/llm-cache-stats/route.ts","forest",1,2,0
"app/api/admin/llm-trace-stats/route.test.ts","forest",0,3,0
"app/api/admin/llm-trace-stats/route.ts","forest",1,2,0
"app/api/admin/migrations/route.ts","forest",0,3,0
"app/api/admin/refunds/route.ts","forest",0,3,1
"app/api/admin/run-synthetic-fulfillment/route.ts","forest",0,4,0
"app/api/admin/synthetic-ipn/route.ts","forest",0,5,0
"app/api/admin/violations/route.ts","forest",0,5,0
"app/api/admin/violations/violations-get-handler.ts","forest",0,5,0
"app/api/admin/violations/violations-schemas.ts","forest",2,0,0
"app/api/affiliate/earnings/route.ts","forest",0,2,1
"app/api/affiliate/payout-method/route.ts","forest",0,4,1
"app/api/affiliate/payouts/route.ts","forest",0,2,0
"app/api/agents/feedback/route.ts","forest",0,4,0
"app/api/agents/list/route.ts","forest",2,3,0
"app/api/agents/pause/route.ts","forest",0,2,0
"app/api/agents/stream/route.ts","forest",0,3,0
"app/api/agents/task/route.ts","forest",0,2,0
"app/api/alerts/history/route.ts","forest",0,4,0
"app/api/alerts/preferences/route.ts","forest",0,4,0
"app/api/alerts/rules/route.ts","forest",0,4,0
"app/api/alerts/test/route.ts","forest",0,4,0
"app/api/analytics/agencyos-sync/agencyos-sync-data.ts","land",1,1,0
"app/api/analytics/agencyos-sync/route.ts","land",0,4,0
"app/api/analytics/agent-performance/route.ts","land",0,3,0
"app/api/analytics/cohorts/route.test.ts","land",0,5,0
"app/api/analytics/cohorts/route.ts","land",0,7,0
"app/api/analytics/export/route.ts","land",0,5,0
"app/api/analytics/licenses/route.ts","land",0,7,0
"app/api/analytics/realtime/route.test.ts","land",0,5,0
"app/api/analytics/realtime/route.ts","land",1,4,0
"app/api/analytics/revenue/route.test.ts","land",0,6,0
"app/api/analytics/revenue/route.ts","land",1,5,0
"app/api/analytics/roi/route.ts","land",0,6,0
"app/api/analytics/tier-adoption/route.test.ts","land",0,4,0
"app/api/analytics/tier-adoption/route.ts","land",1,6,0
"app/api/analytics/usage/route.ts","land",0,7,0
"app/api/auth/[...all]/route.ts","seed",0,3,0
"app/api/auth/callback/route.ts","seed",0,1,0
"app/api/auth/login/route.ts","seed",0,0,0
"app/api/auth/logout/route.ts","seed",0,1,0
"app/api/auth/session/route.ts","seed",0,1,0
"app/api/auth/signup/route.ts","seed",0,0,0
"app/api/billing/usage-summary/route.ts","forest",0,7,1
"app/api/checkout/status/route.ts","land",1,2,0
"app/api/coupons/activate/route.ts","forest",0,2,0
"app/api/coupons/activate-redirect/route.ts","forest",0,2,0
"app/api/coupons/apply/route.test.ts","forest",0,2,0
"app/api/coupons/apply/route.ts","forest",1,3,0
"app/api/cron/clearance-promote/route.test.ts","forest",0,1,0
"app/api/cron/clearance-promote/route.ts","forest",1,4,0
"app/api/cron/daily-rollup/route.ts","forest",0,4,0
"app/api/cron/dunning-advance/route.ts","forest",0,6,1
"app/api/cron/email-drip/route.ts","forest",0,7,0
"app/api/cron/email-outbox-flush/route.ts","forest",0,3,0
"app/api/cron/error-digest/route.ts","forest",0,4,0
"app/api/cron/fulfillment-reconcile/route.ts","forest",0,7,0
"app/api/cron/fulfillment-retry/route.ts","forest",0,12,1
"app/api/cron/handover-status-sync/route.ts","forest",0,4,0
"app/api/cron/heartbeat/route.ts","forest",0,4,0
"app/api/cron/hourly-rollup/route.ts","forest",0,4,0
"app/api/cron/llm-cache-purge/route.test.ts","forest",0,1,0
"app/api/cron/llm-cache-purge/route.ts","forest",1,3,0
"app/api/cron/local-mode-health/route.test.ts","forest",0,4,0
"app/api/cron/local-mode-health/route.ts","forest",1,6,0
"app/api/cron/mcu-monthly-reset/route.ts","forest",0,6,0
"app/api/cron/promo-trial-expiry/route.ts","forest",0,4,1
"app/api/cron/scheduled-campaigns/route.ts","forest",0,5,0
"app/api/cron/smoke-one-time/route.ts","forest",0,9,0
"app/api/cron/sop-scheduler/route.ts","forest",0,3,0
"app/api/cron/status-rollup/route.ts","forest",0,2,0
"app/api/cron/subscription-reminders/route.ts","forest",0,6,0
"app/api/cron/uptime-check/route.ts","forest",0,6,2
"app/api/cron/usage-export/cron-usage-export-db.ts","forest",2,4,0
"app/api/cron/usage-export/cron-usage-export-helpers.ts","forest",1,0,0
"app/api/cron/usage-export/cron-usage-export-processor.ts","forest",1,6,0
"app/api/cron/usage-export/route.ts","forest",0,7,0
"app/api/cron/video-status-sync/route.test.ts","forest",0,4,0
"app/api/cron/video-status-sync/route.ts","forest",1,10,2
"app/api/cron/wallet-rebuild/route.test.ts","forest",0,2,1
"app/api/cron/wallet-rebuild/route.ts","forest",1,5,1
"app/api/cron/weekly-signals-digest/route.ts","forest",0,10,0
"app/api/cron/weekly-signals-digest/weekly-digest-ai.ts","forest",1,4,0
"app/api/cron/weekly-signals-digest/weekly-digest-delivery.ts","forest",1,2,0
"app/api/cron/workflow-stepper/route.test.ts","forest",0,9,0
"app/api/cron/workflow-stepper/route.ts","forest",1,13,0
"app/api/cron/workflow-stepper/workflow-stepper-advance.ts","forest",2,4,0
"app/api/cron/workflow-stepper/workflow-stepper-llm-executor.ts","forest",1,8,0
"app/api/cron/workflow-stepper/workflow-stepper-runtime-utils.ts","forest",2,1,0
"app/api/debug/db-schema/route.ts","forest",0,2,0
"app/api/debug/migrate/route.ts","forest",0,2,0
"app/api/discovery/score/route.test.ts","forest",0,7,0
"app/api/discovery/score/route.ts","forest",1,7,0
"app/api/discovery/search/route.ts","forest",0,2,0
"app/api/discovery/top-50/route.ts","forest",0,2,0
"app/api/discovery/validate-link/route.ts","forest",0,1,0
"app/api/errors/report/route.ts","forest",0,2,0
"app/api/graphql/analytics/route.ts","forest",0,4,0
"app/api/graphql/analytics/schema.ts","forest",1,0,0
"app/api/health/agents/route.ts","seed",0,2,1
"app/api/health/byok/route.test.ts","seed",0,3,1
"app/api/health/byok/route.ts","seed",1,2,1
"app/api/health/detail/route.ts","seed",0,1,0
"app/api/health/heygen/route.test.ts","seed",0,2,0
"app/api/health/heygen/route.ts","seed",3,1,0
"app/api/heygen/avatars/route.ts","forest",1,2,0
"app/api/heygen/create-video/route.ts","forest",1,8,0
"app/api/heygen/voices/route.ts","forest",1,2,0
"app/api/ingestion/trigger/route.ts","forest",0,4,0
"app/api/intelligence/score/route.ts","forest",0,2,0
"app/api/internal/render-py/route.ts","forest",0,0,0
"app/api/internal/runpod-status/route.ts","forest",0,0,0
"app/api/internal/runpod-trigger/route.ts","forest",0,0,0
"app/api/internal/tts/route.ts","forest",0,5,0
"app/api/license/sync/license-sync-db.ts","land",1,5,0
"app/api/license/sync/license-sync-types.ts","land",3,0,0
"app/api/license/sync/route.ts","land",0,8,0
"app/api/media/generate/route.ts","forest",0,4,0
"app/api/media/status/route.ts","forest",0,3,0
"app/api/offers/trending/route.ts","land",0,1,0
"app/api/payments/one-time-checkout/route.ts","land",0,6,0
"app/api/payos/ipn/route.ts","land",0,9,0
"app/api/promo/redeem-free/route.ts","forest",0,7,2
"app/api/promo/validate/route.ts","forest",0,2,1
"app/api/publish/schedule/route.test.ts","forest",0,1,0
"app/api/publish/schedule/route.ts","forest",2,3,0
"app/api/quota/overage-events/route.ts","forest",0,4,0
"app/api/quota/status/route.ts","forest",0,5,0
"app/api/r/[code]/route.test.ts","forest",0,4,0
"app/api/r/[code]/route.ts","forest",1,5,1
"app/api/raas/execute/route.ts","forest",0,3,0
"app/api/raas/missions/route.ts","forest",0,4,0
"app/api/raas/templates/route.ts","forest",0,6,0
"app/api/raas/usage/route.ts","forest",0,5,0
"app/api/raas/workflows/route.ts","forest",0,7,0
"app/api/realtime/alerts/route.ts","forest",0,3,0
"app/api/referral/apply/route.ts","land",0,3,0
"app/api/referral/generate/route.ts","land",0,3,0
"app/api/refund-requests/create/route.ts","land",0,6,0
"app/api/scripts/generate/route.test.ts","forest",0,4,0
"app/api/scripts/generate/route.ts","forest",1,5,0
"app/api/setup/save/route.test.ts","forest",0,3,0
"app/api/setup/save/route.ts","forest",1,3,0
"app/api/setup/verify/route.ts","forest",0,1,0
"app/api/setup-wizard/list-credentials/route.ts","forest",0,3,0
"app/api/setup-wizard/save-credentials/route.ts","forest",0,5,0
"app/api/setup-wizard/test-heygen/route.test.ts","forest",0,1,0
"app/api/setup-wizard/test-heygen/route.ts","forest",0,1,0
"app/api/setup-wizard/test-resend/route.ts","forest",0,1,0
"app/api/signals/experiments/route.ts","forest",0,2,0
"app/api/signals/flag/route.ts","forest",0,2,0
"app/api/signals/track/route.ts","forest",0,3,0
"app/api/sop/install/route.ts","forest",0,5,0
"app/api/sop/installations/route.ts","forest",0,2,0
"app/api/sop/templates/route.ts","forest",0,2,0
"app/api/sophia-index/health/route.ts","forest",0,2,0
"app/api/usage/debug/route.ts","forest",0,4,0
"app/api/usage/export/route.ts","forest",0,0,0
"app/api/usage/export/usage-export-get-handler.ts","forest",0,6,0
"app/api/usage/export/usage-export-post-handler.ts","forest",0,9,0
"app/api/usage/export/usage-export-schemas.ts","forest",2,0,0
"app/api/usage/mock/route.ts","forest",0,5,0
"app/api/usage/summary/route.ts","forest",0,7,1
"app/api/user/audit-logs/route.ts","forest",0,4,0
"app/api/user/billing-history/route.ts","forest",0,2,0
"app/api/user/byok/route.test.ts","forest",0,5,0
"app/api/user/byok/route.ts","forest",1,6,0
"app/api/user/cancel-subscription/route.ts","forest",0,2,0
"app/api/user/integrations/route.ts","forest",0,5,0
"app/api/user/profile/route.ts","forest",0,2,0
"app/api/user/wallet/route.test.ts","forest",0,2,0
"app/api/user/wallet/route.ts","forest",1,3,0
"app/api/v1/agent-chat/route.ts","forest",0,6,0
"app/api/v1/api-keys/route.ts","forest",0,4,0
"app/api/v1/credits/route.ts","forest",0,2,0
"app/api/v1/missions/route.ts","forest",0,6,0
"app/api/v1/usage/route.test.ts","forest",0,0,0
"app/api/v1/usage/route.ts","forest",0,6,0
"app/api/videos/__tests__/generate.test.ts","forest",0,5,0
"app/api/videos/[id]/route.test.ts","forest",0,3,0
"app/api/videos/[id]/route.ts","forest",1,2,0
"app/api/videos/generate/route.ts","forest",0,5,0
"app/api/voices/__tests__/voices.test.ts","forest",0,5,0
"app/api/voices/[id]/route.ts","forest",1,3,0
"app/api/webhooks/accesstrade/route.test.ts","seed",0,1,0
"app/api/webhooks/accesstrade/route.ts","seed",1,2,0
"app/api/webhooks/amazon/route.test.ts","seed",0,1,0
"app/api/webhooks/amazon/route.ts","seed",1,2,0
"app/api/webhooks/awin/route.test.ts","seed",0,1,0
"app/api/webhooks/awin/route.ts","seed",1,2,0
"app/api/webhooks/clickbank/route.test.ts","seed",0,7,6
"app/api/webhooks/clickbank/route.ts","seed",1,7,6
"app/api/webhooks/heygen/route.ts","seed",0,6,2
"app/api/webhooks/nowpayments/route.ts","seed",0,7,6
"app/api/webhooks/nowpayments-payout/route.ts","seed",0,4,2
"app/api/webhooks/overage-billing/overage-billing-event-store.ts","seed",1,1,0
"app/api/webhooks/overage-billing/overage-billing-signature-verifier.ts","seed",1,0,0
"app/api/webhooks/overage-billing/route.ts","seed",0,3,0
"app/api/webhooks/telegram/route.test.ts","seed",0,4,3
"app/api/webhooks/telegram/route.ts","seed",1,4,3
"app/api/webhooks/tiktok-notification/route.test.ts","seed",0,1,0
"app/api/webhooks/tiktok-notification/route.ts","seed",1,2,0
"app/api/webhooks/tiktok-shop/route.test.ts","seed",0,1,0
"app/api/webhooks/tiktok-shop/route.ts","seed",1,2,0
"app/api/webhooks/youtube-notification/route.ts","seed",0,2,0
"app/api/welcome/milestone/route.ts","forest",0,3,0
"app/api/welcome/resend/route.ts","forest",0,10,0
"app/api/welcome/status/route.ts","forest",0,3,0
"app/setup-wizard/components/steps/api-keys-step.test.tsx","tree",0,1,0
